cell_id,Strength,Speed,Endurance,Flexibility
C313,1.1136448753940498,0.14932106305897028,0.4394556658650249,0.357941944596473
C314,0.37392384237627646,1.640057242771276,0.9814365484170212,-0.9428985372333764
C315,0.07694896608541897,1.011116620774901,0.0646728235823838,0.07852514845206475
C316,0.5572352897020283,1.029725692881311,0.2350479702381406,0.45504647627077416
C317,1.1013404625740297,0.4454766631613108,-0.1589556418969634,0.5752908484327843
C318,1.4580462103302592,0.17474267227740756,0.6249250047994834,0.6845045375982646
C319,0.2792161477243491,1.130431774780415,0.0618662593912569,0.7014656575739374
C320,-0.10434104565584437,1.7615990886480286,-0.7278715404132029,1.0771273404487964
C321,0.3754574979542475,0.39169576079489826,0.32102412768681987,0.290137298547718
C322,0.8553285684598223,-0.028996164846867657,0.2155318182771635,0.46858940722549125
C323,0.7586378248195336,-0.18769443012067458,0.4575821441757565,0.6208725646689165
C324,0.3595323146555975,1.6407918365293803,0.09027071548495544,-0.07393199368759913
C325,-0.033520095715913335,1.6136527236217808,-0.28674795421584587,-0.11235135706424297
C326,1.9151819306581117,0.7712678575749963,-0.5040936898262455,0.9363561465208708
C327,1.2074879125388056,-0.3652988240381739,0.07973059933561896,1.7682965174163117
C328,0.7638461456032246,-0.8035022598969386,0.44537466360374106,2.3184550340157952
C329,-0.8626895887177265,1.2548745662338563,1.2657562715462,1.4785022470076872
C330,-1.1768160654461488,0.7613035340730251,0.6946531846051762,1.3324140922402998
C331,1.0815124824862419,-1.0009556812172158,-1.3358796753038424,-0.798928950213218
C332,0.38621613421302475,-1.47796301095048,-1.4649219792784847,-0.21375203189442532
C333,0.13732162423594457,-1.7039498320030315,-0.9926035811303164,0.10878296535868441
C334,-0.898688818045891,-0.042993258726971045,-1.7174743860835298,-0.11178151424611425
C335,-0.7352455275712936,-0.22599154719326348,-2.4054166836145128,-0.15717543605610568
C336,0.375772598314491,0.35459954946611305,0.12955774734392336,0.3543306451461634
C337,0.5779983488892056,-0.004665951923343013,-0.16524856158768306,0.6121333890444549
C338,0.6614773913735792,-0.11048536953302218,0.5893918569610288,0.7813467997609113
C339,-0.28450801082694904,0.7592736139839319,0.17481865140887426,0.6862315387059698
C340,-0.24052764746086913,0.7229895084804856,-0.2159767836904864,0.9386452372168825
C341,-0.15451108269522315,0.6248016784138949,0.7337281551572814,0.30159868576797505
C342,0.315063151157046,0.08707907972138397,0.5049854351751751,0.5179953174905824
C343,0.2264456957878149,-0.04349406976330664,1.6870355106695885,0.7486791670922128
C344,-0.23140612907579564,0.8818939730582422,1.7111275310554221,-0.45766257971059904
C345,0.23632060353542098,0.8123959212551967,1.0671307593317854,-0.5417144550377241
C346,0.31587202726884045,-0.27975385000020203,0.1307792911326764,-0.7116108552761432
C347,0.2989668809974979,-0.24143948489733064,-0.4112248804098809,-0.6106397766400201
C348,0.28829117437070695,-0.3495020016794464,-0.0949888456734839,-0.137226069552297
C349,-0.3432081375912827,0.2676571516829075,-0.04842718995546173,-0.6552902771169393
C350,-0.024113710814343263,0.21047090023897358,-0.17051660706116467,-0.4922590533338225
C351,-0.7753302741922921,-0.4428817208355105,-0.058040007190622155,-1.302291933121767
C352,-0.27986127311449327,-0.8419669163022984,-0.4043279721699038,-1.394127238245651
C353,-0.2850802411404274,-1.1512909949581238,-0.08745985471017541,-1.2063133985840604
C354,-1.25981790323207,0.18273832524848482,0.01078718979133805,-1.692134303172733
C355,-1.2611654870036373,0.5267261186038589,-0.6475366394401095,-1.5284679562180516
C356,-0.28056862583438436,0.7093011882125199,0.1760282515160914,0.27128998146647526
C357,0.6674685621310399,0.3248221860726151,0.02959484739206766,0.28641409305731697
C358,0.8037236189872491,0.06256656813948387,0.6623329913943533,0.17230002966756927
C359,0.4043127297296706,1.124407806205238,1.153037795720832,-0.9669168145105332
C360,0.5604608819908726,0.8692278264980177,-0.06001946946987554,-0.22752918416462403
C361,-0.20596519011047976,1.2648747686735888,0.7504700499796422,1.3116434056886888
C362,1.2108206507036186,0.9972834709355534,0.44336959070747434,1.3861887466729907
C363,1.8797648224359325,0.659930136438142,1.0583486585791309,1.2987152366019723
C364,2.8416749895735967,2.5377076999671067,2.3290916262516443,1.556996372358032
C365,1.2444722955551206,1.2571511954506087,-0.3176384175640032,0.9045050980604515
C366,-0.3044585553148693,0.07939012197452133,-0.5355402003070238,-0.41861099559329723
C367,0.6810736947798304,0.001862903841321021,-0.6018145025570515,-0.2687550200266921
C368,1.3006526467328405,-0.08082414405797247,1.350853800859109,-0.1541787245287544
C369,1.0139727757411543,0.7757199625672165,3.7446275501019555,0.007471623244417519
C370,0.9460708435467118,0.5792665046604061,0.9158270954332037,-0.17115877351436212
C371,0.03270403387111134,0.2802276651527568,-0.043302775320660056,0.07211101533065076
C372,0.47502937150363694,0.10847464665845136,-0.11889401017489075,0.3441548989117107
C373,0.769719269807416,0.14983651052671682,1.3441545978789289,0.6756765240589145
C374,-0.20849481852804516,1.103172008310655,2.388330112369645,0.020866613365172156
C375,-0.10955385612957684,1.0295523617896305,1.358690383448174,0.3803266788626899
C376,1.191905814710116,-0.09556088501158569,-0.9234512911971253,0.3541091137417345
C377,0.6593955168309136,-1.7611556319246937,-1.657103033320215,0.6824501768813955
C378,0.553421138345139,-2.1354171295342352,-0.5694909500237543,1.3657254016881069
C379,-1.2892103204302632,0.4179097937569752,1.251902718305923,-0.6233181453387584
C380,-0.8185343775711221,0.08257096687608602,0.7311720892380421,-0.2793587829552895
C381,0.69915316719341,1.5719410041799484,0.5423511116566405,0.48525995518228354
C382,1.3052188006435241,1.0229333195194599,-0.04868009862630879,0.6338005740426272
C383,1.441139025548764,0.9425835484675157,0.7580662385608365,0.4955850501847298
C384,1.1749652019687349,1.8771623122843095,1.5679262967237864,-0.2154032781879681
C385,0.5322636061574124,1.6734226496770745,0.7838374841399848,0.34683927886631816
C386,0.33477498686618173,0.5802203668711848,-0.32530601935212583,-0.44316289286906646
C387,0.6228660202224034,0.02726195261842213,-0.3229905434634141,-0.20962572259302986
C388,0.5765940344365392,0.37668519322420607,0.8426479408769324,0.08354109551533567
C389,0.08420329444932645,1.1689917994016563,1.063979347079243,-1.5695983418863242
C390,-0.11214151958503225,1.4588200693288065,0.220291312353835,-1.732571632346646
C391,-0.8679539228199377,-0.3437332229423538,0.1722299069314337,-0.40756002365376093
C392,-0.2514573623008741,-0.9557951116437258,-0.19680888262509166,0.04973500011908155
C393,-0.04285682251396637,-0.9197040269781809,0.275626061146847,0.5889301938001769
C394,-0.57057622536699,0.06720211668233675,-0.25959736007947753,1.0067875415033458
C395,-1.1733127174162483,0.12038013632380937,-1.0557761180063419,0.6466485122621151
C396,0.48974860506445406,0.7979261091119129,0.07882715220195093,-0.22480178120962124
C397,0.4541978694425971,0.1531217985974027,-0.09148697448426976,0.374889310737179
C398,0.540115537568936,-0.2149717204812368,0.6673697706164666,0.789706957213183
C399,0.08554447302067152,0.9223950808201252,0.27985618362653897,0.19217125163680177
C400,-0.02457615951092174,1.0337167692298808,-0.5577148679717355,0.8067411848548955
C401,0.45849224759526347,0.37792258697248277,0.2692210291254239,0.3933806953657441
C402,0.4151707264709101,-0.18245831371660426,0.5436417919927536,0.7005044076704255
C403,0.3491248171378286,0.15395452746507998,0.7875788155286065,0.9222305992032939
C404,-0.22696846216525798,0.969257022412455,1.4818551386129695,0.38991226907013954
C405,-0.2881972843411796,1.0595170553425128,0.386220099282601,0.6588996436473965
C406,0.6521765668770916,0.5501997678386941,-0.3097599259143963,-0.19226896877043223
C407,0.5632023983407342,0.13148066394057145,-0.4947038991202523,-0.030239842277544306
C408,0.5423418024377977,0.11813264010173882,0.16786505056439716,0.20965146175389027
C409,0.11244047053679197,1.248170574426286,0.16996058050183926,-0.755338733293157
C410,-0.8154464699921212,0.9728620321675838,-0.3518834309324731,-1.0211109381440953
C411,0.5899472466843474,0.9503537912564431,-0.01149052131917794,0.5389678844506283
C412,0.9818327036648096,0.7361223490684766,0.8936539356008845,0.975929953055762
C413,1.134457708395731,0.465066785567341,1.8480845588128147,1.0767565702748987
C414,0.45115388097339887,1.078233713538564,1.611488165049519,0.27401815107003785
C415,-0.46242357458782757,1.1700557151625735,1.142204460789551,0.33975264900154345
C416,0.6839555188677139,1.14306897473221,-0.02555389332251695,0.20639593399155345
C417,1.1932818176670792,0.48244818620636537,-0.16719294180821406,0.314049316767246
C418,1.2452070866971325,0.014322551646544305,0.7816000359534442,0.5038293815870546
C419,0.37679394432758884,1.3273506958044783,1.3114674148742878,-0.9077131044219063
C420,0.3222896509639818,1.183912360042695,-0.08108415982392439,-0.32338244447294934
C421,0.6918734477843698,1.218909743818928,0.326808595309754,0.4689909692894931
C422,1.1734044375311494,0.5248671980242217,0.022920389298506295,0.8436480196639815
C423,1.5113604568970085,0.1679171923470162,0.5241570323692057,0.8142103501382094
C424,0.4540733287731423,1.1014157833402822,-0.032171714265425456,0.21527148429891588
C425,0.4211268478441263,1.8428210982896505,-0.3588668523712007,0.7654168555183153
C426,0.6821886530559651,0.804695804151521,0.2391097760613952,0.47546547918709997
C427,1.0954512312860714,0.41187456017622653,0.08578857938575705,0.3966409292981199
C428,1.1649967111702542,0.155227269659959,0.7763408984508045,0.518191133052218
C429,0.44625877555018195,1.9442558130473173,0.15833970187079544,0.4741721024729661
C430,0.17695275649821726,1.7522678879488032,-0.03339159365052993,0.18574297609732793
C431,1.8108164235368087,1.0011589773955238,-0.3167470382887886,1.099385720296365
C432,1.137158844675509,-0.10948838447543874,0.061749082975500955,1.8177939754504675
C433,0.9554451449739659,-0.5289684397916663,0.641383087572602,2.3055775485778227
C434,-0.6879989996951728,1.1747594042716045,1.5386968738102267,1.6672179562698033
C435,-1.5063425827799204,0.4071088811262737,0.642684067130297,0.9535543315320598
C436,0.8328543363696352,-0.4770739681564224,-1.007613810925158,-0.7108082392511057
C437,0.4114650480482692,-1.2660942869573686,-1.4277975786661234,-0.46377981718338346
C438,0.3653254062038444,-1.3684064859918523,-1.0164912692175083,-0.18442916586214217
C439,-0.12815869563969093,0.5220493810394081,-1.145067918139243,-0.13644508232620378
C440,-0.5295860747154671,-0.4083100318695044,-2.1730343075081016,-0.0016458256407821086
C441,0.17012326331757568,0.5424354745029251,0.15630113688190864,0.07678926825690419
C442,0.4167710326739566,0.03673393855100419,-0.023638813494600824,0.5392792496080328
C443,0.6992076787326167,-0.20702257278245192,0.6291922617761704,0.6725592414515269
C444,0.006125154938726284,1.0229701693060107,1.0571971684749453,0.5579185343338261
C445,-0.5452294029780348,0.8165191801316986,-0.2661481371931607,0.3600114417182093
C446,0.17874700014551292,0.6683817802064957,0.5733010679428481,0.3865891983930766
C447,0.40674628829776105,0.28544454633824823,0.6381741063775905,0.6656824281816205
C448,0.6228663408094263,0.1526960742111348,1.6224558707263834,0.806663496377099
C449,0.14622147505970326,1.2036978096583755,2.1064980516539347,-0.3229929572031866
C450,0.19369052864333364,0.9774735900081389,1.1517045087005728,-0.06640050925758074
C451,0.7353584301542085,1.0244372044092596,0.3707025121955474,-0.11513865511797686
C452,0.976765883796388,0.7824876839822528,-0.176205832938868,-0.019514146864365905
C453,1.045653252395381,0.5867180456167793,-0.006372322502266961,0.04816157534508052
C454,0.9669762449193829,1.237539082742223,1.2655688592811152,0.27493933891149225
C455,1.2425415366999917,0.6872087688831516,0.736742044326164,0.3191108429048951
C456,0.10398581154474092,0.3559758651632724,0.0884997100501112,-1.3786560844548963
C457,0.4337389550953895,-0.16618900027959305,-0.22472463182987182,-1.166478034704415
C458,0.29664233270497753,-0.4207191108126062,0.13912949338375397,-0.9831835887793117
C459,-0.5608143689145061,0.6568294140604075,0.33443777820418236,-1.309373504214371
C460,-0.6768849935059039,0.9645411982587686,-0.459187090709565,-1.0583581001800437
C461,-0.06273250955375417,1.0259407461334589,0.018467377375995873,0.03738868368083518
C462,0.7561644584080733,0.5667883354630312,-0.1647194769770964,0.45302061053249476
C463,1.2130670557184937,0.24960624485353425,0.2559150841128511,0.2528234297209229
C464,0.8421586529988817,1.116170716899341,1.173283650551766,-0.812317152258639
C465,1.1013079510310497,1.4283730273649975,-0.24304940282594903,-0.520673931819234
C466,-0.3956221913342422,1.1605278136034878,0.6835170233453657,1.2806490916143307
C467,1.127312087281057,0.9639403107468674,0.4929224873814655,1.345318833743513
C468,2.013390287348217,0.6830363433774822,0.8788897644046177,1.2486967848571144
C469,3.1050039910780267,2.564435244410212,2.482522269306897,1.6224747119845888
C470,1.4716166148995504,1.3101473994291808,-0.0824093717535654,0.6141407705810309
C471,-0.5674878285123223,0.37724368840753225,-0.6121335516632673,-0.693242909573888
C472,0.6279114008032212,0.1417293848427207,-0.7674418977167011,0.09004921241944802
C473,1.3159127442610523,-0.3310632225056375,0.9048757949194108,-0.0005541060399838513
C474,1.0825544508601783,0.7373404746993256,3.376286442088695,-0.13906806007958059
C475,1.0364861478518677,0.6180835019574177,0.8020885723526955,-0.18850198568350374
C476,-0.3262957436582296,0.39617815906353154,0.0880142894429609,-0.1840032703279811
C477,0.32943680320637664,0.3441807774813277,0.10473101087656779,0.16579806305791592
C478,0.7402066062593555,0.2251636246185218,1.3111871479329622,0.5472528089393529
C479,0.039192047438243637,1.188654467597525,2.2550181402567318,0.1059592956253637
C480,-0.2599891081622456,0.9011193874120226,1.4916299864619273,0.760630295067898
C481,1.9488798555470712,-0.23301795669785733,-1.5397675839318221,0.1891791641684084
C482,0.8327089588894888,-1.8734698698577557,-0.9556536093359684,1.049018208723876
C483,0.23048541721924745,-2.6945624115782465,0.005949977560168894,1.3552132763440436
C484,-1.1854371313444185,0.26549777628920385,1.1497563356095917,-0.2521342406390604
C485,-0.9618591843666451,-0.05674901034191245,-2.5411862964197596,0.29775516173226435
C486,0.7105039931614766,1.4096474882835004,0.21798260294302227,0.2866800937421889
C487,1.3115806648780952,0.8139800351918846,-0.39309328595640586,0.2115506058763843
C488,1.450601231613592,0.7582847975758409,0.3687192919898892,0.2075797185559836
C489,1.2310389393013408,1.709724765594039,1.3396848903893128,-0.2877827925325047
C490,0.8127868890462273,1.4943731887366676,0.6376136614030654,-0.0774328166454219
C491,0.30379702263315805,0.5780144610407147,-0.33332187040186495,-0.1706649556933816
C492,0.7961732405055635,0.5039225434697363,-0.4403057557494258,-0.13782106713808867
C493,0.9817338517401025,0.5494320492866064,0.4229636519401559,0.05518568723294836
C494,0.5217312991016612,0.8742334092815847,1.7439035197569526,-0.6581187849741876
C495,0.5397097754913173,1.574972901768659,0.6829900986444095,-1.0142643026883928
C496,-1.0284988294720405,-0.8406174567070571,-0.10051709214717662,-0.47274019604069845
C497,-0.5264253241398431,-1.0321868998216945,-0.15412589116820397,0.07369210644569026
C498,0.07371806903825863,-1.2050941043655072,-0.25592759944851806,0.5169930074758115
C499,-0.8101253889148036,-0.056347697680691276,-0.1898051395141874,0.6411045493890348
C500,-1.2539256189359527,0.08638836265061488,-0.8588307137709574,0.5145275479791576
C501,0.7227206988442351,0.7885902071258385,0.17754983540791147,-0.050262045797321096
C502,0.7253080435722031,0.28315669758038275,-0.25062426087258344,0.16973422013692974
C503,0.8243028758361034,0.003488115869101719,0.026808760157886385,0.7342984369659199
C504,0.5391754105298753,1.1338236145122957,-0.0019408697835298382,1.0195112657385192
C505,0.5072516202274848,1.2352160854079828,0.23748428502277696,1.194632923325216
C506,0.3157505913211204,0.7155585235333584,0.5796697150815306,0.48198700163920394
C507,0.39180999856824356,-0.016896100399799937,0.6213256390714197,0.7499386512102324
C508,0.2375139422971037,0.16488329334209625,1.1059016221953373,1.1105266656947372
C509,-0.021242620183833452,1.0552999406538406,1.6444917258076477,0.4915251102825886
C510,-0.27973470457994193,0.7473195150023225,0.9024068325791872,0.14684101637715538
C511,0.5537151903629967,0.8193293162636356,-0.09098988514414805,-0.17076331867161967
C512,0.7913366747408116,0.2785750424165383,-0.47625185237742557,0.11124728398199174
C513,0.9039943190980804,0.11023828412084588,0.0948868314147425,0.21706632037080054
C514,0.45514359696997303,1.5431243250817417,0.21673089583080038,-0.6923058371273706
C515,-0.04994456931936257,1.101586353022645,-0.37414803553306814,-0.4206600974119168
C516,0.24920742952206199,1.1403042516396649,0.36652578657822965,0.4238911070869805
C517,0.6316803161904235,0.35216726629629913,1.0122161163746877,0.8488605966334105
C518,0.7926142608412459,0.15738257567825725,1.7855169720165658,1.2296342128871376
C519,0.7864282777029508,1.4679497664976082,1.8369303122555836,0.4250052579277462
C520,0.1970488293483539,1.6463352015199753,0.7022337443275748,-0.5791940008822742
C521,0.8437830143594391,1.2391040045498423,-0.04437269048578229,0.17148994892708017
C522,1.441825993459539,0.6286735077710195,-0.22029432090463152,0.12147781211383814
C523,1.4651352236576962,0.20674717865055442,0.5920647040692054,0.4752539133101765
C524,0.3562741293660381,1.3570223660288605,1.1128871063129526,-1.269170952823178
C525,-0.2675691423266756,0.9393483992877631,-0.005330503507059033,-0.5059198842731562
C526,0.7980320947562349,1.2097125102603976,0.36995217278066195,0.5961488544815763
C527,1.2213550199340355,0.4381406606083663,-0.01556278534704298,0.8572599255584895
C528,1.7570438289546249,0.23314422902032658,0.3139390969087687,1.0925551289111883
C529,0.45454830317016487,0.8346252423256273,-0.7259218412233416,-0.06111207595343911
C530,0.6324912245019276,1.3906464855361491,-0.3300994087265122,0.5411498061000266
C531,0.9128731514339504,0.80699281713696,0.10107729246244329,0.12675898039908087
C532,1.2416060779714986,0.4277735544789424,-0.2767528316053336,0.34732572265718165
C533,1.3440526958336787,0.1787390181526496,0.44078380287900126,0.3053101835943678
C534,0.9326556069855347,1.8072784636994201,0.18201782299386116,0.045699514697477406
C535,0.7919971536339586,1.7887275630697383,0.19246449119420245,-0.09941280086030052
C536,1.8024969833165172,1.7352061636031373,0.003262877766089237,1.1598544268825286
C537,1.5566910470320379,0.5051594040454785,0.42294989569324387,1.8260502665281937
C538,1.0568024719928655,-0.01685082745759479,1.2510651971969644,2.3002566763106254
C539,-0.3996575643218791,1.6148432220293503,1.8707167555385427,1.345051760376594
C540,-0.29246822436319236,1.4276220811006828,1.4803006540261179,1.212196122064425
C541,0.792946808217104,-0.3656013102963256,-1.0065344961109939,-0.5946201350513707
C542,0.7864397126754822,-1.0561996904225468,-1.5444917825021163,-0.4421539596171268
C543,0.6789785320307244,-1.0501750756704078,-1.1844324792017933,-0.15560326882739856
C544,0.932651820359213,1.4889350705268634,0.45829225603188967,0.5164605761955356
C545,0.1126794754622749,-0.2153936179360311,-1.3946340068139258,-0.3361299507435344
C546,0.2623883260166744,0.7033809091391426,0.048389425437103444,0.10914226453952082
C547,0.3100885971459396,0.17447479230896465,-0.04871368490357623,0.6105973831264209
C548,0.5713746046910296,-0.08287593149408815,0.4753471509996112,0.7547100724904474
C549,0.5986290699009337,1.5004582600257035,1.5741904987669402,0.7218959827623476
C550,-0.1297630152125014,0.8135805364546496,0.03379220489813079,0.09602238396311215
C551,0.3054936447538145,0.504753820226537,0.31445082475007197,0.3755559532895659
C552,0.48456563288699384,0.0195064747594369,0.4528071082965899,0.5886365247560624
C553,0.8099158188846294,0.05610606709975996,1.4303233977463732,0.7138878164767472
C554,0.2571421226876727,1.0085853138539307,1.8128350137463485,-0.5978676598134467
C555,0.07842279789838898,0.7525150471256703,1.0632215669727252,-0.37212196352655674
C556,0.9769270275110131,0.9376610187445725,0.15440261928083693,-0.32543897345823164
C557,0.9324920776551833,0.5405649736179858,-0.4826461019237725,-0.014799807852141932
C558,1.2828671622532741,0.44104780430535495,-0.18726291185950034,0.16533101644563275
C559,1.211518027821507,1.0670297073100667,1.5153414739445017,-0.11306137477751854
C560,1.722391462129773,0.35932057793168876,0.8529763853688228,0.304402355593132
C561,0.3820723791005815,0.15995362718905756,-0.22070823097088638,-1.2702201961958013
C562,0.6921833032013711,-0.4835840091812839,-0.6284993440347546,-0.8726772368384836
C563,0.5279234771514794,-0.6996303505026991,-0.6083515206531696,-0.8258722333945779
C564,-0.21629710651107822,0.7353494011113773,-0.2579791826892459,-1.2929038558889254
C565,-0.03840841809490881,1.0905247349393106,-0.7316433073816074,-1.218707885146166
C566,-0.28002464994302195,1.0584552007892183,0.0822247845309055,0.27746025762165744
C567,0.7848475680413726,0.3104062779782976,-0.24412158488480612,0.6530888988337465
C568,1.1341819369780133,0.12019308134254014,0.016262043568218948,0.5591490965153826
C569,1.0159912830096425,1.2590425961276834,1.5067300401837704,-0.7473634462840898
C570,1.031923984408186,1.7814531032935956,-0.0012405181558382895,-0.4957641395604719
C571,-0.25156896826461506,1.3473713062142632,0.6986768799685394,1.3668363884310715
C572,1.1995991727630804,0.9556955344944965,0.482288901599766,1.4166992274144257
C573,2.1091550894686932,0.7417118599808387,0.9124575492798397,1.1429043666279153
C574,3.240914945797502,2.481349898406269,2.5585829003956677,1.7243865519715298
C575,1.9010334830881574,1.454219527176318,0.0804531985998698,0.5378463367439716
C576,0.1675207801893826,0.03844824482373474,-0.5562986557122486,0.06886257818136977
C577,1.1250790060691864,0.02895196685241845,-0.5768035734313868,0.20867729248341324
C578,1.7771544078121864,0.09776464275241052,0.6270024397627444,0.0314325157621795
C579,1.5827466062860258,0.406252511211246,3.0690892603796494,-0.24632622732976228
C580,1.4564266894182827,0.7092815625469958,-0.21866802933796708,0.26461447384012016
C581,-0.20600965065832852,0.6349070034060408,0.02878867286356747,-0.153699776248871
C582,0.6856915981836048,0.4786550222914451,0.15954667485371762,0.3471005828958898
C583,1.0808201917148836,0.46657407272154244,1.115859850936772,0.5620592882412637
C584,0.4191281589552732,1.2707853745873372,2.3019840252476524,0.1113383441017322
C585,0.10026663716202598,1.2274017153318784,1.7025946552641589,1.1734981321254192
C586,1.6035142433353502,-0.3886274108818657,-1.5493300536367411,0.39400644411559543
C587,0.4495565729217487,-1.3538209688633909,-1.3927026753767504,0.7363853729074024
C588,-0.1822473007416057,-2.5236715453583414,-0.012177027810241853,1.3301247433603958
C589,-1.731258937143431,-0.013897575629095025,0.5286400165429658,-0.5698763672953764
C590,-0.7235258350085435,0.2930233221074604,-2.624645932093952,0.2618587349516981
C591,0.579812320183414,1.436233512046528,0.13591490508668164,0.4126512131014673
C592,1.3057011521500934,0.9263441411134888,-0.42911674401177735,0.22897454265025957
C593,1.7420287757307955,0.70823371102855,0.21718545469885184,0.3851323646649435
C594,1.6067784275826489,1.8164881404865068,1.1302243160108782,-0.2621469789806275
C595,1.0179128714958816,1.4698255642737346,1.1492728381695994,-0.20276513188234227
C596,0.5258815666545449,0.8107953409942825,-0.43995982047330556,-0.30080079788958514
C597,1.0348277469476053,0.5837590769043919,-0.48191208036776917,-0.14890139655235585
C598,1.1417519357112293,0.5182596705146991,-0.009541134036821166,0.15685036745934863
C599,1.175676703270158,1.260519117424876,1.9329024144095823,0.3020647103145019
C600,0.49088323326874955,1.5917963502782013,0.2878168058462002,-0.3049625290939825
C601,-0.3705816874388791,0.04518088795856464,0.1282918730087791,0.08740932919374296
C602,0.23059927981582826,-0.35585184828853744,-0.11934024628980033,0.7546744321799027
C603,0.5104273212129514,-0.5914562898348784,-0.36715928944337356,0.8997479156268263
C604,0.2799534700685513,0.5209557093552982,0.4371468520638232,0.8547484555746931
C605,0.3119737625223305,1.0681860848883657,0.4118827540518926,1.2721316893071906
C606,0.752866866202261,0.8358203875823622,-0.03903122239722474,-0.09910386261692614
C607,0.864773048677866,0.29759142644613873,-0.5487684448973582,0.23362898767699034
C608,1.041613753950279,-0.02813186943489536,0.03847562302007368,0.5872918241373315
C609,0.5379161196985469,1.251403356830997,-0.3013936429206662,0.8693226573372155
C610,0.5487497216338881,1.287763747590717,0.3434788462153505,1.7528205412109896
C611,0.581113728189347,1.0500571204865126,0.48544487058728003,0.6583339007430922
C612,0.7211320488680061,0.26599980852265187,0.8136158711326044,1.0301570608093595
C613,0.43169066336915013,0.31626525904425673,1.0421276441418008,1.1938532587611863
C614,0.12960912217971815,1.2550147545674912,1.3529726009585539,0.8565766458891593
C615,0.3019681748529911,1.1998422853649517,1.1431878083512157,0.37300732760170097
C616,0.9538629497548374,0.5348796469748404,-0.35044858784277433,0.07006617252813743
C617,1.163909372405955,0.46983572612642605,-0.8245860549299526,0.10137747042878335
C618,1.1503256777968354,0.27519508455519603,-0.08996058085767092,0.2082109516478388
C619,0.698178809482172,1.3857534769670816,0.6857585710865374,-0.7175790975305509
C620,0.5542951962819644,1.117221953659876,-0.09715969588685777,-0.5607189017335135
C621,0.3617896307557036,1.5667503769835047,0.7660654824828436,1.0623236062581187
C622,0.6881642924961741,0.5543323271282355,1.1790818291213099,1.314733680118207
C623,0.8989051110392448,0.5099814479303624,1.671298223597479,1.626190424378584
C624,1.0253536146407713,1.2517337639381,2.1082855627589114,0.5250261921080471
C625,0.8241768393636106,1.4270758186000156,1.4307018972441101,-0.07386806089603404
C626,0.7937608609274904,1.0152308297760095,-0.09656848828571199,-0.050738297677680795
C627,1.5635574868003004,0.16771429948690955,-0.3246021814685475,0.16771630612022764
C628,1.744029474914305,0.03956592594123778,0.4332453637617091,0.4302285316266964
C629,1.0510062941288145,0.9634749535731171,1.0425953179770173,-0.5073317835813383
C630,0.3307034342719463,0.7383827513160364,-0.041821354790595115,0.040237219637776656
